word,category,genre,number,syllables,tonic
memorialista,sustantivo,neutro,singular,me mo ria lis ta,4
memorialistas,sustantivo,neutro,plural,me mo ria lis tas,4
metalista,sustantivo,neutro,singular,me ta lis ta,3
metalistas,sustantivo,neutro,plural,me ta lis tas,3
metalurgista,sustantivo,neutro,singular,me ta lur gis ta,4
metalurgistas,sustantivo,neutro,plural,me ta lur gis tas,4
meteorologista,sustantivo,neutro,singular,me te o ro lo gis ta,6
meteorologistas,sustantivo,neutro,plural,me te o ro lo gis tas,6
metomentodo,sustantivo,neutro,singular,me to men to do,4
metomentodos,sustantivo,neutro,plural,me to men to dos,4
miembro,sustantivo,neutro,singular,miem bro,1
militar,sustantivo,neutro,singular,mi li tar,3
militares,sustantivo,neutro,plural,mi li ta res,3
mineralogista,sustantivo,neutro,singular,mi ne ra lo gis ta,5
mineralogistas,sustantivo,neutro,plural,mi ne ra lo gis tas,5
moche,sustantivo,neutro,singular,mo che,1
moches,sustantivo,neutro,plural,mo ches,1
modelo,sustantivo,neutro,singular,mo de lo,2
monogenista,sustantivo,neutro,singular,mo no ge nis ta,4
monogenistas,sustantivo,neutro,plural,mo no ge nis tas,4
monografista,sustantivo,neutro,singular,mo no gra fis ta,4
monografistas,sustantivo,neutro,plural,mo no gra fis tas,4
monometalista,sustantivo,neutro,singular,mo no me ta lis ta,5
monometalistas,sustantivo,neutro,plural,mo no me ta lis tas,5
monopolista,sustantivo,neutro,singular,mo no po lis ta,4
monopolistas,sustantivo,neutro,plural,mo no po lis tas,4
narizotas,sustantivo,neutro,singular,na ri zo tas,3
okupa,sustantivo,neutro,singular,o ku pa,2
okupas,sustantivo,neutro,plural,o ku pas,2
ordenanza,sustantivo,neutro,singular,or de nan za,3
ordenanzas,sustantivo,neutro,plural,or de nan zas,3
oreja,sustantivo,neutro,singular,o re ja,2
orejas,sustantivo,neutro,plural,o re jas,2
paciente,sustantivo,neutro,singular,pa cien te,2
pacientes,sustantivo,neutro,plural,pa cien tes,2
papelista,sustantivo,neutro,singular,pa pe lis ta,3
papelistas,sustantivo,neutro,plural,pa pe lis tas,3
pelotari,sustantivo,neutro,singular,pe lo ta ri,3
pelotaris,sustantivo,neutro,plural,pe lo ta ris,3
pelota,sustantivo,neutro,singular,pe lo ta,2
pelotas,sustantivo,neutro,plural,pe lo tas,2
perdonavidas,sustantivo,neutro,singular,per do na vi das,4
piloto,sustantivo,neutro,singular,pi lo to,2
pinche,sustantivo,neutro,singular,pin che,1
pinches,sustantivo,neutro,plural,pin ches,1
pirata,sustantivo,neutro,singular,pi ra ta,2
piratas,sustantivo,neutro,plural,pi ra tas,2
poderdante,sustantivo,neutro,singular,po der dan te,3
poderdantes,sustantivo,neutro,plural,po der dan tes,3
poderhabiente,sustantivo,neutro,singular,po der ha bien te,4
poderhabientes,sustantivo,neutro,plural,po der ha bien tes,4
poeta,sustantivo,neutro,singular,po e ta,2
poetas,sustantivo,neutro,plural,po e tas,2
policía,sustantivo,neutro,singular,po li cí a,3
policías,sustantivo,neutro,plural,po li cí as,3
presidente,sustantivo,neutro,singular,pre si den te,3
presidentes,sustantivo,neutro,plural,pre si den tes,3
prestamista,sustantivo,neutro,singular,pres ta mis ta,3
prestamistas,sustantivo,neutro,plural,pres ta mis tas,3
radioescucha,sustantivo,neutro,singular,ra dio es cu cha,4
radioescuchas,sustantivo,neutro,plural,ra dio es cu chas,4
radiofonista,sustantivo,neutro,singular,ra dio fo nis ta,4
radiofonistas,sustantivo,neutro,plural,ra dio fo nis tas,4
radio,sustantivo,neutro,singular,ra dio,1
radios,sustantivo,neutro,plural,ra dios,1
radiotelefonista,sustantivo,neutro,singular,ra dio te le fo nis ta,6
radiotelefonistas,sustantivo,neutro,plural,ra dio te le fo nis tas,6
radiotelegrafista,sustantivo,neutro,singular,ra dio te le gra fis ta,6
radiotelegrafistas,sustantivo,neutro,plural,ra dio te le gra fis tas,6
radioyente,sustantivo,neutro,singular,ra dio yen te,3
radioyentes,sustantivo,neutro,plural,ra dio yen tes,3
rata,sustantivo,neutro,singular,ra ta,1
ratas,sustantivo,neutro,plural,ra tas,1
recluta,sustantivo,neutro,singular,re clu ta,2
reclutas,sustantivo,neutro,plural,re clu tas,2
regente,sustantivo,neutro,singular,re gen te,2
regentes,sustantivo,neutro,plural,re gen tes,2
representante,sustantivo,neutro,singular,re pre sen tan te,4
representantes,sustantivo,neutro,plural,re pre sen tan tes,4
reserva,sustantivo,neutro,singular,re ser va,2
reservas,sustantivo,neutro,plural,re ser vas,2
roña,sustantivo,neutro,singular,ro ña,1
roñas,sustantivo,neutro,plural,ro ñas,1
sabelotodo,sustantivo,neutro,singular,sa be lo to do,4
sabelotodos,sustantivo,neutro,plural,sa be lo to dos,4
sacacuartos,sustantivo,neutro,singular,sa ca cuar tos,3
sacadineros,sustantivo,neutro,singular,sa ca di ne ros,4
sacamanchas,sustantivo,neutro,singular,sa ca man chas,3
sacapelotas,sustantivo,neutro,singular,sa ca pe lo tas,4
sacerdote,sustantivo,neutro,singular,sa cer do te,3
sacerdotes,sustantivo,neutro,plural,sa cer do tes,3
saldista,sustantivo,neutro,singular,sal dis ta,2
saldistas,sustantivo,neutro,plural,sal dis tas,2
saltabardales,sustantivo,neutro,singular,sal ta bar da les,4
saltabarrancos,sustantivo,neutro,singular,sal ta ba rran cos,4
saltacharquillos,sustantivo,neutro,singular,sal ta char qui llos,4
saltaparedes,sustantivo,neutro,singular,sal ta pa re des,4
saltimbanqui,sustantivo,neutro,singular,sal tim ban qui,3
saltimbanquis,sustantivo,neutro,plural,sal tim ban quis,3
sinsustancia,sustantivo,neutro,singular,sin sus tan cia,3
sinsustancias,sustantivo,neutro,plural,sin sus tan cias,3
sobresaliente,sustantivo,neutro,singular,so bre sa lien te,4
sobresalientes,sustantivo,neutro,plural,so bre sa lien tes,4
soldado,sustantivo,neutro,singular,sol da do,2
soldados,sustantivo,neutro,plural,sol da dos,2
solfista,sustantivo,neutro,singular,sol fis ta,2
solfistas,sustantivo,neutro,plural,sol fis tas,2
solista,sustantivo,neutro,singular,so lis ta,2
solistas,sustantivo,neutro,plural,so lis tas,2
suplefaltas,sustantivo,neutro,singular,su ple fal tas,3
televidente,sustantivo,neutro,singular,te le vi den te,4
televidentes,sustantivo,neutro,plural,te le vi den tes,4
temperante,sustantivo,neutro,singular,tem pe ran te,3
temperantes,sustantivo,neutro,plural,tem pe ran tes,3
terapeuta,sustantivo,neutro,singular,te ra peu ta,3
terapeutas,sustantivo,neutro,plural,te ra peu tas,3
terrícola,sustantivo,neutro,singular,te rrí co la,2
terrícolas,sustantivo,neutro,plural,te rrí co las,2
tientaparedes,sustantivo,neutro,singular,tien ta pa re des,4
tope,sustantivo,neutro,singular,to pe,1
topes,sustantivo,neutro,plural,to pes,1
toxicómano,sustantivo,masculino,singular,to xi có ma no,3
toxicómana,sustantivo,femenino,singular,to xi có ma na,3
toxicómanos,sustantivo,masculino,plural,to xi có ma nos,3
toxicómanas,sustantivo,femenino,plural,to xi có ma nas,3
tragasantos,sustantivo,neutro,singular,tra ga san tos,3
trapisondista,sustantivo,neutro,singular,tra pi son dis ta,4
trapisondistas,sustantivo,neutro,plural,tra pi son dis tas,4
trasmano,sustantivo,neutro,singular,tras ma no,2
trasmanos,sustantivo,neutro,plural,tras ma nos,2
tratadista,sustantivo,neutro,singular,tra ta dis ta,3
tratadistas,sustantivo,neutro,plural,tra ta dis tas,3
tratante,sustantivo,neutro,singular,tra tan te,2
tratantes,sustantivo,neutro,plural,tra tan tes,2
travesti,sustantivo,neutro,singular,tra ves ti,2
travestis,sustantivo,neutro,plural,tra ves tis,2
travestí,sustantivo,neutro,singular,tra ves tí,3
travestís,sustantivo,neutro,plural,tra ves tís,3
travestista,sustantivo,neutro,singular,tra ves tis ta,3
travestistas,sustantivo,neutro,plural,tra ves tis tas,3
trepa,sustantivo,neutro,singular,tre pa,1
trepas,sustantivo,neutro,plural,tre pas,1
tresillista,sustantivo,neutro,singular,tre si llis ta,3
tresillistas,sustantivo,neutro,plural,tre si llis tas,3
tronera,sustantivo,neutro,singular,tro ne ra,2
troneras,sustantivo,neutro,plural,tro ne ras,2
trotacalles,sustantivo,neutro,singular,tro ta ca lles,3
trotamundos,sustantivo,neutro,singular,tro ta mun dos,3
tusa,sustantivo,neutro,singular,tu sa,1
tusas,sustantivo,neutro,plural,tu sas,1
viola,sustantivo,neutro,singular,vio la,1
violas,sustantivo,neutro,plural,vio las,1
violín,sustantivo,neutro,singular,vio lín,2
violines,sustantivo,neutro,plural,vio li nes,2
zampapalo,sustantivo,neutro,singular,zam pa pa lo,3
zampapalos,sustantivo,neutro,plural,zam pa pa los,3
acasarado,sustantivo,neutro,singular,a ca sa ra do,4
acasarados,sustantivo,neutro,plural,a ca sa ra dos,4
acetilsalicílico,sustantivo,neutro,singular,a ce til sa li cí li co,6
acetilsalicílicos,sustantivo,neutro,plural,a ce til sa li cí li cos,6
acumulado,sustantivo,neutro,singular,a cu mu la do,4
acumulados,sustantivo,neutro,plural,a cu mu la dos,4
adiciones,sustantivo,neutro,plural,a di cio nes,3
adintelado,sustantivo,neutro,singular,a din te la do,4
adintelados,sustantivo,neutro,plural,a din te la dos,4
adquirido,sustantivo,neutro,singular,ad qui ri do,3
adquiridos,sustantivo,neutro,plural,ad qui ri dos,3
adverado,sustantivo,neutro,singular,ad ve ra do,3
adverados,sustantivo,neutro,plural,ad ve ra dos,3
afaccionado,sustantivo,neutro,singular,a fac cio na do,4
afaccionados,sustantivo,neutro,plural,a fac cio na dos,4
aflorado,sustantivo,neutro,singular,a flo ra do,3
aflorados,sustantivo,neutro,plural,a flo ra dos,3
agestado,sustantivo,neutro,singular,a ges ta do,3
agestados,sustantivo,neutro,plural,a ges ta dos,3
aguañón,sustantivo,neutro,singular,a gua ñón,3
aguanones,sustantivo,neutro,plural,a gua no nes,3
alcaravanero,sustantivo,neutro,singular,al ca ra va ne ro,5
alcaravaneros,sustantivo,neutro,plural,al ca ra va ne ros,5
alechugado,sustantivo,neutro,singular,a le chu ga do,4
alechugados,sustantivo,neutro,plural,a le chu ga dos,4
almandino,sustantivo,neutro,singular,al man di no,3
almandinos,sustantivo,neutro,plural,al man di nos,3
alterado,sustantivo,neutro,singular,al te ra do,3
alterados,sustantivo,neutro,plural,al te ra dos,3
amansado,sustantivo,neutro,singular,a man sa do,3
amansados,sustantivo,neutro,plural,a man sa dos,3
amarguero,sustantivo,neutro,singular,a mar gue ro,3
amargueros,sustantivo,neutro,plural,a mar gue ros,3
antemano,sustantivo,neutro,singular,an te ma no,3
antemanos,sustantivo,neutro,plural,an te ma nos,3
anticipado,sustantivo,neutro,singular,an ti ci pa do,4
anticipados,sustantivo,neutro,plural,an ti ci pa dos,4
armilar,sustantivo,neutro,singular,ar mi lar,3
armilares,sustantivo,neutro,plural,ar mi la res,3
aserrada,sustantivo,neutro,singular,a se rra da,3
aserradas,sustantivo,neutro,plural,a se rra das,3
atiestos,sustantivo,neutro,singular,a ties tos,2
ave,sustantivo,neutro,singular,a ve,1
avés,sustantivo,neutro,plural,a vés,2
bailado,sustantivo,neutro,singular,bai la do,2
bailados,sustantivo,neutro,plural,bai la dos,2
balde,sustantivo,neutro,singular,bal de,1
batallona,sustantivo,neutro,singular,ba ta llo na,3
batallonas,sustantivo,neutro,plural,ba ta llo nas,3
birrectángulo,sustantivo,neutro,singular,bi rrec tán gu lo,3
birrectángulos,sustantivo,neutro,plural,bi rrec tán gu los,3
blindado,sustantivo,masculino,singular,blin da do,2
blindada,sustantivo,femenino,singular,blin da da,2
blindados,sustantivo,masculino,plural,blin da dos,2
blindadas,sustantivo,femenino,plural,blin da das,2
bocajarro,sustantivo,neutro,singular,bo ca ja rro,3
bocajarros,sustantivo,neutro,plural,bo ca ja rros,3
boya,sustantivo,neutro,singular,bo ya,1
boyas,sustantivo,neutro,plural,bo yas,1
bríos,sustantivo,neutro,singular,brí os,1
bríoses,sustantivo,neutro,plural,brí o ses,1
bruces,sustantivo,neutro,singular,bru ces,1
bufado,sustantivo,neutro,singular,bu fa do,2
bufados,sustantivo,neutro,plural,bu fa dos,2
buzos,sustantivo,neutro,singular,bu zos,1
buzoses,sustantivo,neutro,plural,bu zo ses,2
cabecirrojo,sustantivo,neutro,singular,ca be ci rro jo,4
cabecirrojos,sustantivo,neutro,plural,ca be ci rro jos,4
calcinado,sustantivo,neutro,singular,cal ci na do,3
calcinados,sustantivo,neutro,plural,cal ci na dos,3
campa,sustantivo,neutro,singular,cam pa,1
campas,sustantivo,neutro,plural,cam pas,1
cande,sustantivo,neutro,singular,can de,1
candes,sustantivo,neutro,plural,can des,1
cañocazo,sustantivo,neutro,singular,ca ño ca zo,3
cañocazos,sustantivo,neutro,plural,ca ño ca zos,3
carpetazo,sustantivo,neutro,singular,car pe ta zo,3
carpetazos,sustantivo,neutro,plural,car pe ta zos,3
cegado,sustantivo,neutro,singular,ce ga do,2
cegados,sustantivo,neutro,plural,ce ga dos,2
cercenes,sustantivo,neutro,plural,cer ce nes,2
charlo,sustantivo,neutro,singular,char lo,1
chita,sustantivo,neutro,singular,chi ta,1
chitas,sustantivo,neutro,plural,chi tas,1
cloroacético,sustantivo,neutro,singular,clo ro a cé ti co,4
cloroacéticos,sustantivo,neutro,plural,clo ro a cé ti cos,4
colado,sustantivo,neutro,singular,co la do,2
colados,sustantivo,neutro,plural,co la dos,2
coleados,sustantivo,neutro,singular,co le a dos,3
colendo,sustantivo,neutro,singular,co len do,2
colendos,sustantivo,neutro,plural,co len dos,2
compartido,sustantivo,neutro,singular,com par ti do,3
compartidos,sustantivo,neutro,plural,com par ti dos,3
concuerda,sustantivo,neutro,singular,con cuer da,2
concuerdas,sustantivo,neutro,plural,con cuer das,2
conformado,sustantivo,neutro,singular,con for ma do,3
conformados,sustantivo,neutro,plural,con for ma dos,3
conglomeradas,sustantivo,neutro,singular,con glo me ra das,4
consolidada,sustantivo,neutro,singular,con so li da da,4
consolidadas,sustantivo,neutro,plural,con so li da das,4
contentar,sustantivo,neutro,singular,con ten tar,3
contentares,sustantivo,neutro,plural,con ten ta res,3
continuado,sustantivo,neutro,singular,con ti nua do,3
continuados,sustantivo,neutro,plural,con ti nua dos,3
contramano,sustantivo,neutro,singular,con tra ma no,3
contramanos,sustantivo,neutro,plural,con tra ma nos,3
contrapelo,sustantivo,neutro,singular,con tra pe lo,3
contrapelos,sustantivo,neutro,plural,con tra pe los,3
cooperante,sustantivo,neutro,singular,co o pe ran te,4
cooperantes,sustantivo,neutro,plural,co o pe ran tes,4
cordelejo,sustantivo,neutro,singular,cor de le jo,3
cordelejos,sustantivo,neutro,plural,cor de le jos,3
coronada,sustantivo,neutro,singular,co ro na da,3
coronadas,sustantivo,neutro,plural,co ro na das,3
coro,sustantivo,neutro,singular,co ro,1
coros,sustantivo,neutro,plural,co ros,1
creados,sustantivo,neutro,singular,cre a dos,2
cuché,sustantivo,neutro,singular,cu ché,2
data,sustantivo,neutro,singular,da ta,1
datas,sustantivo,neutro,plural,da tas,1
debido,sustantivo,masculino,singular,de bi do,2
debida,sustantivo,femenino,singular,de bi da,2
debidos,sustantivo,masculino,plural,de bi dos,2
debidas,sustantivo,femenino,plural,de bi das,2
desbañado,sustantivo,neutro,singular,des ba ña do,3
desbañados,sustantivo,neutro,plural,des ba ña dos,3
descontado,sustantivo,neutro,singular,des con ta do,3
descontados,sustantivo,neutro,plural,des con ta dos,3
desmontado,sustantivo,neutro,singular,des mon ta do,3
desmontados,sustantivo,neutro,plural,des mon ta dos,3
desoxirribonucleico,sustantivo,neutro,singular,de so xi rri bo nu clei co,7
desoxirribonucleicos,sustantivo,neutro,plural,de so xi rri bo nu clei cos,7
desraspado,sustantivo,neutro,singular,des ras pa do,3
desraspados,sustantivo,neutro,plural,des ras pa dos,3
destiempo,sustantivo,neutro,singular,des tiem po,2
destiempos,sustantivo,neutro,plural,des tiem pos,2
diado,sustantivo,neutro,singular,dia do,1
diados,sustantivo,neutro,plural,dia dos,1
diferido,sustantivo,neutro,singular,di fe ri do,3
diferidos,sustantivo,neutro,plural,di fe ri dos,3
discolora,sustantivo,neutro,singular,dis co lo ra,3
discoloras,sustantivo,neutro,plural,dis co lo ras,3
domesticado,sustantivo,neutro,singular,do mes ti ca do,4
domesticados,sustantivo,neutro,plural,do mes ti ca dos,4
dormido,sustantivo,neutro,singular,dor mi do,2
dormidos,sustantivo,neutro,plural,dor mi dos,2
embebida,sustantivo,neutro,singular,em be bi da,3
embebidas,sustantivo,neutro,plural,em be bi das,3
embetunado,sustantivo,neutro,singular,em be tu na do,4
embetunados,sustantivo,neutro,plural,em be tu na dos,4
eme,sustantivo,neutro,singular,e me,1
emes,sustantivo,neutro,plural,e mes,1
empotrado,sustantivo,neutro,singular,em po tra do,3
empotrados,sustantivo,neutro,plural,em po tra dos,3
emulgente,sustantivo,neutro,singular,e mul gen te,3
emulgentes,sustantivo,neutro,plural,e mul gen tes,3
encarado,sustantivo,neutro,singular,en ca ra do,3
encarados,sustantivo,neutro,plural,en ca ra dos,3
encargue,sustantivo,neutro,singular,en car gue,2
encargues,sustantivo,neutro,plural,en car gues,2
endoblado,sustantivo,neutro,singular,en do bla do,3
endoblados,sustantivo,neutro,plural,en do bla dos,3
entorchada,sustantivo,neutro,singular,en tor cha da,3
entorchadas,sustantivo,neutro,plural,en tor cha das,3
equipolado,sustantivo,neutro,singular,e qui po la do,4
equipolados,sustantivo,neutro,plural,e qui po la dos,4
erre,sustantivo,neutro,singular,e rre,1
erres,sustantivo,neutro,plural,e rres,1
escorchado,sustantivo,neutro,singular,es cor cha do,3
escorchados,sustantivo,neutro,plural,es cor cha dos,3
escribanillo,sustantivo,neutro,singular,es cri ba ni llo,4
escribanillos,sustantivo,neutro,plural,es cri ba ni llos,4
espetaperro,sustantivo,neutro,singular,es pe ta pe rro,4
espetaperros,sustantivo,neutro,plural,es pe ta pe rros,4
establecido,sustantivo,neutro,singular,es ta ble ci do,4
establecidos,sustantivo,neutro,plural,es ta ble ci dos,4
esteárico,sustantivo,neutro,singular,es te á ri co,3
esteáricos,sustantivo,neutro,plural,es te á ri cos,3
esterlina,sustantivo,neutro,singular,es ter li na,3
esterlinas,sustantivo,neutro,plural,es ter li nas,3
esternocleidomastoideo,sustantivo,neutro,singular,es ter no clei do mas toi de o,8
esternocleidomastoideos,sustantivo,neutro,plural,es ter no clei do mas toi de os,8
fachado,sustantivo,masculino,singular,fa cha do,2
fachada,sustantivo,femenino,singular,fa cha da,2
fachados,sustantivo,masculino,plural,fa cha dos,2
fachadas,sustantivo,femenino,plural,fa cha das,2
fas,sustantivo,neutro,singular,fas,1
fases,sustantivo,neutro,plural,fa ses,1
favorecida,sustantivo,neutro,singular,fa vo re ci da,4
favorecidas,sustantivo,neutro,plural,fa vo re ci das,4
feriado,sustantivo,neutro,singular,fe ria do,2
feriados,sustantivo,neutro,plural,fe ria dos,2
fermentado,sustantivo,neutro,singular,fer men ta do,3
fermentados,sustantivo,neutro,plural,fer men ta dos,3
floreado,sustantivo,neutro,singular,flo re a do,3
floreados,sustantivo,neutro,plural,flo re a dos,3
force,sustantivo,neutro,singular,for ce,1
forces,sustantivo,neutro,plural,for ces,1
funerala,sustantivo,neutro,singular,fu ne ra la,3
funeralas,sustantivo,neutro,plural,fu ne ra las,3
gallundera,sustantivo,neutro,singular,ga llun de ra,3
gallunderas,sustantivo,neutro,plural,ga llun de ras,3
gatas,sustantivo,neutro,singular,ga tas,1
griego,sustantivo,neutro,singular,grie go,1
griegos,sustantivo,neutro,plural,grie gos,1
he,sustantivo,neutro,singular,he,1
hes,sustantivo,neutro,singular,hes,1
hisopo,sustantivo,neutro,singular,hi so po,2
hoyitos,sustantivo,neutro,singular,ho yi tos,2
